Iteration,Timestamp,Metric,Value,Unit
13,2025-10-20 19:51:13,avg_out_degree,16.97037643207856,edges
13,2025-10-20 19:51:13,max_out_degree,893,edges
13,2025-10-20 19:51:13,avg_in_degree,43.54850902981941,edges
13,2025-10-20 19:51:13,max_in_degree,457,edges
13,2025-10-20 19:51:13,total_processing_time,19.79269003868103,seconds
13,2025-10-20 19:51:13,overall_throughput,5238.752276590987,edges/second
14,2025-10-20 19:51:36,download_time,0.8836278915405273,seconds
14,2025-10-20 19:51:36,read_time,3.200181484222412,seconds
14,2025-10-20 19:51:36,total_edges,103689,edges
14,2025-10-20 19:51:36,count_time,1.4398040771484375,seconds
14,2025-10-20 19:51:36,count_throughput,72016.04832607383,edges/second
14,2025-10-20 19:51:36,total_nodes,7115,nodes
14,2025-10-20 19:51:36,unique_nodes_time,2.1450555324554443,seconds
14,2025-10-20 19:51:36,outdegree_time,4.197905778884888,seconds
14,2025-10-20 19:51:36,outdegree_throughput,1455.487645943076,nodes/second
14,2025-10-20 19:51:36,indegree_time,2.3058342933654785,seconds
14,2025-10-20 19:51:36,indegree_throughput,1032.5980521890901,nodes/second
14,2025-10-20 19:51:36,top_influencers_time,1.1823301315307617,seconds
14,2025-10-20 19:51:36,stats_time,2.2127058506011963,seconds
14,2025-10-20 19:51:36,avg_out_degree,16.97037643207856,edges
14,2025-10-20 19:51:36,max_out_degree,893,edges
14,2025-10-20 19:51:36,avg_in_degree,43.54850902981941,edges
14,2025-10-20 19:51:36,max_in_degree,457,edges
14,2025-10-20 19:51:36,total_processing_time,13.483635663986206,seconds
14,2025-10-20 19:51:36,overall_throughput,7689.988263102188,edges/second
15,2025-10-20 19:52:03,download_time,0.8111581802368164,seconds
15,2025-10-20 19:52:03,read_time,3.2037031650543213,seconds
15,2025-10-20 19:52:03,total_edges,103689,edges
15,2025-10-20 19:52:03,count_time,1.9651587009429932,seconds
15,2025-10-20 19:52:03,count_throughput,52763.67753415753,edges/second
15,2025-10-20 19:52:03,total_nodes,7115,nodes
15,2025-10-20 19:52:03,unique_nodes_time,2.4344496726989746,seconds
15,2025-10-20 19:52:03,outdegree_time,4.61197829246521,seconds
15,2025-10-20 19:52:03,outdegree_throughput,1324.8110924507544,nodes/second
15,2025-10-20 19:52:03,indegree_time,3.286255359649658,seconds
15,2025-10-20 19:52:03,indegree_throughput,724.5328616988043,nodes/second
15,2025-10-20 19:52:03,top_influencers_time,1.484750747680664,seconds
15,2025-10-20 19:52:03,stats_time,2.4829137325286865,seconds
15,2025-10-20 19:52:03,avg_out_degree,16.97037643207856,edges
15,2025-10-20 19:52:03,max_out_degree,893,edges
15,2025-10-20 19:52:03,avg_in_degree,43.54850902981941,edges
15,2025-10-20 19:52:03,max_in_degree,457,edges
15,2025-10-20 19:52:03,total_processing_time,16.265506505966187,seconds
15,2025-10-20 19:52:03,overall_throughput,6374.778428324189,edges/second
16,2025-10-20 19:52:25,download_time,0.6580610275268555,seconds
16,2025-10-20 19:52:25,read_time,3.296630382537842,seconds
16,2025-10-20 19:52:25,total_edges,103689,edges
16,2025-10-20 19:52:25,count_time,1.2880492210388184,seconds
16,2025-10-20 19:52:25,count_throughput,80500.80564186382,edges/second
16,2025-10-20 19:52:25,total_nodes,7115,nodes
16,2025-10-20 19:52:25,unique_nodes_time,1.890031099319458,seconds
16,2025-10-20 19:52:25,outdegree_time,3.625047206878662,seconds
16,2025-10-20 19:52:25,outdegree_throughput,1685.495291869868,nodes/second
16,2025-10-20 19:52:25,indegree_time,2.8313467502593994,seconds
16,2025-10-20 19:52:25,indegree_throughput,840.942565505924,nodes/second
16,2025-10-20 19:52:25,top_influencers_time,1.4502151012420654,seconds
16,2025-10-20 19:52:25,stats_time,2.2096478939056396,seconds
16,2025-10-20 19:52:25,avg_out_degree,16.97037643207856,edges
16,2025-10-20 19:52:25,max_out_degree,893,edges
16,2025-10-20 19:52:25,avg_in_degree,43.54850902981941,edges
16,2025-10-20 19:52:25,max_in_degree,457,edges
16,2025-10-20 19:52:25,total_processing_time,13.294337272644043,seconds
16,2025-10-20 19:52:25,overall_throughput,7799.486192768887,edges/second
17,2025-10-20 19:52:49,download_time,0.7338311672210693,seconds
17,2025-10-20 19:52:49,read_time,3.365140199661255,seconds
17,2025-10-20 19:52:49,total_edges,103689,edges
17,2025-10-20 19:52:49,count_time,1.4764196872711182,seconds
17,2025-10-20 19:52:49,count_throughput,70230.03072496917,edges/second
17,2025-10-20 19:52:49,total_nodes,7115,nodes
17,2025-10-20 19:52:49,unique_nodes_time,1.8091886043548584,seconds
17,2025-10-20 19:52:49,outdegree_time,4.528454780578613,seconds
17,2025-10-20 19:52:49,outdegree_throughput,1349.2461106610208,nodes/second
17,2025-10-20 19:52:49,indegree_time,3.203623056411743,seconds
17,2025-10-20 19:52:49,indegree_throughput,743.2210213478947,nodes/second
17,2025-10-20 19:52:49,top_influencers_time,1.2804090976715088,seconds
17,2025-10-20 19:52:49,stats_time,2.3906424045562744,seconds
17,2025-10-20 19:52:49,avg_out_degree,16.97037643207856,edges
17,2025-10-20 19:52:49,max_out_degree,893,edges
17,2025-10-20 19:52:49,avg_in_degree,43.54850902981941,edges
17,2025-10-20 19:52:49,max_in_degree,457,edges
17,2025-10-20 19:52:49,total_processing_time,14.688737630844116,seconds
17,2025-10-20 19:52:49,overall_throughput,7059.081767671366,edges/second
