Iteration,Timestamp,Metric,Value,Unit
7,2025-10-20 20:11:52,avg_in_degree,43.54850902981941,edges
7,2025-10-20 20:11:52,max_in_degree,457,edges
7,2025-10-20 20:11:52,total_processing_time,21.60496163368225,seconds
7,2025-10-20 20:11:52,overall_throughput,4799.314238926872,edges/second
8,2025-10-20 20:12:27,download_time,0.7335875034332275,seconds
8,2025-10-20 20:12:27,read_time,4.117201566696167,seconds
8,2025-10-20 20:12:27,total_edges,103689,edges
8,2025-10-20 20:12:27,count_time,2.570941209793091,seconds
8,2025-10-20 20:12:27,count_throughput,40331.14394255047,edges/second
8,2025-10-20 20:12:27,total_nodes,7115,nodes
8,2025-10-20 20:12:27,unique_nodes_time,2.8283286094665527,seconds
8,2025-10-20 20:12:27,outdegree_time,6.716746807098389,seconds
8,2025-10-20 20:12:27,outdegree_throughput,909.6665655973266,nodes/second
8,2025-10-20 20:12:27,indegree_time,4.619838237762451,seconds
8,2025-10-20 20:12:27,indegree_throughput,515.3860108212796,nodes/second
8,2025-10-20 20:12:27,top_influencers_time,1.9964518547058105,seconds
8,2025-10-20 20:12:27,stats_time,3.810699462890625,seconds
8,2025-10-20 20:12:27,avg_out_degree,16.97037643207856,edges
8,2025-10-20 20:12:27,max_out_degree,893,edges
8,2025-10-20 20:12:27,avg_in_degree,43.54850902981941,edges
8,2025-10-20 20:12:27,max_in_degree,457,edges
8,2025-10-20 20:12:27,total_processing_time,22.54300618171692,seconds
8,2025-10-20 20:12:27,overall_throughput,4599.60837362033,edges/second
9,2025-10-20 20:13:01,download_time,0.7043983936309814,seconds
9,2025-10-20 20:13:01,read_time,3.4283759593963623,seconds
9,2025-10-20 20:13:01,total_edges,103689,edges
9,2025-10-20 20:13:01,count_time,2.008404493331909,seconds
9,2025-10-20 20:13:01,count_throughput,51627.54830725443,edges/second
9,2025-10-20 20:13:01,total_nodes,7115,nodes
9,2025-10-20 20:13:01,unique_nodes_time,3.892075538635254,seconds
9,2025-10-20 20:13:01,outdegree_time,6.715780973434448,seconds
9,2025-10-20 20:13:01,outdegree_throughput,909.7973897852341,nodes/second
9,2025-10-20 20:13:01,indegree_time,4.56351637840271,seconds
9,2025-10-20 20:13:01,indegree_throughput,521.7467852790704,nodes/second
9,2025-10-20 20:13:01,top_influencers_time,1.7270402908325195,seconds
9,2025-10-20 20:13:01,stats_time,3.3011226654052734,seconds
9,2025-10-20 20:13:01,avg_out_degree,16.97037643207856,edges
9,2025-10-20 20:13:01,max_out_degree,893,edges
9,2025-10-20 20:13:01,avg_in_degree,43.54850902981941,edges
9,2025-10-20 20:13:01,max_in_degree,457,edges
9,2025-10-20 20:13:01,total_processing_time,22.207940340042114,seconds
9,2025-10-20 20:13:01,overall_throughput,4669.005698517802,edges/second
10,2025-10-20 20:13:30,download_time,0.7152211666107178,seconds
10,2025-10-20 20:13:30,read_time,3.4931769371032715,seconds
10,2025-10-20 20:13:30,total_edges,103689,edges
10,2025-10-20 20:13:30,count_time,1.907834768295288,seconds
10,2025-10-20 20:13:30,count_throughput,54349.046218844975,edges/second
10,2025-10-20 20:13:30,total_nodes,7115,nodes
